"LogicalRef","Name","Address","Phone","Website","Email","InCharge","City","District","Personnel","PartnerType"
"631592","FORES GMBH","WARBRUCKSTRASSE 43","00491726407133","https://www.fores.de","coskun@fores.de","KADİR COŞKUN","DUISBURG","*","14","Yurt Dışı İş Ortağı"
"631632","PREMİERSOFT YAZILIM VE DANIŞMANLIK A.Ş.","ÜÇEVLER MH TANAY CD ESRA SK NO:12/6","02244418111","http://www.dorabilisim.com","sedatok@orakci.com","DORA BİLİSİM","BURSA","NİLÜFER","13","Çözüm Geliştirme, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
"632084","DESTEK SERVİS DONANIM VE YAZILIM DESTEK HİZMETLERİ -ORAL MUSLULAR- EDİRNE","IHSANIYE MAH. 722 SK. NO: 34 IÇ KAPI NO: 1 BANDIRMA/ BALIKESIR","05335917727","www.pandermabilism.com","info@pandermabilisim.com","FATİH PARLAK","BALIKESİR","BANDIRMA","3","Kobi"
"63253","KARE BİLGİSAYAR MÜHENDİSLİK HİZ. SAN. VE TİC. LTD. ŞTİ.","YAVRUTURNA MAH. KULAKSIZ SOKAK NO: 53/A","03642242600","www.karbil.com.tr","karbil@karbil.com.tr","MUHAMMET FATİH KARACAKÖYLÜ","ÇORUM","MERKEZ","8","Kobi"
"633940","HÜLYA KARADAYI","BARBAROS MAH. OYMAK CAD. SÜMER HUKUK PLAZA  NO: B BLOK KAT:5 NO:10/29","03522228697","","akaraca@krcsoft.net","AHMET KARACA","KAYSERİ","KOCASİNAN","3","Kurumsal"
"633941","NİLÜFER YAZILIM VE BİLİŞİM HİZMETLERİ SAN.TİC.LTD.ŞTİ.","KURTULUŞ ŞHT. J. UZMAN ÇVŞ. MUSTAFA MERCANOĞLU CD.  NO:33","03266133233","www.edisonbilgisayar.com.tr","necip@edisonbilgisayar.com.tr","MEHMET NECİP MELAYİM","HATAY","İSKENDERUN","2","Kobi"
"634398","EVOSAS YAZILIM TEKNOLOJİ VE DANIŞMANLIK LİMİTED ŞİRKETİ","ŞİRİNKÖY MAH. 874. SK. A BLOK NO: 76 /1A GÖLCÜK/\\nKOCAELİ\\n","05555640870","","info@evosas.com","TURAY AYDOĞDU","KOCAELİ","GÖLCÜK","1","Çözüm Geliştirme, Kurumsal"
"635127","DZ FRESH FOODS PVT LTD","AZERBAİJAN, BAKU, YUSİF VЕZİR CЕMЕNZЕMİNLİ STREET NO 24, GREEN PLAZA","00994552665697","hesabdaroglu.az","info@hesabdaroglu.az","QULU IBRAHİMLİ","BAKÜ","*","5","Yurt Dışı İş Ortağı"
"636409","ATALYA BİLİŞİM TEKNOLOJİLERİ VE YAZILIM DANIŞMANLIK HİZMETLERİ TİCARET LTD. ŞTİ. (1)","KIŞLA MAH. 51. SOKAK 7/202  GREEN PLAZA MURATPAŞA-ANTALYA","02423118445","http://www.prestobilisim.com/","satis@prestobilisim.com.tr","AHMET ERSİN","ANTALYA","MURATPAŞA","15","Kurumsal"
"637066","MTA YAZILIM ÇÖZÜMLERİ VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ","YENİKENT MAH. SERKAN ÖZÇERİ CAD. BULUT 3 NO: 8 A İÇ KAPI NO: 10","05445263933","www.mtayazilim.com","murat.turk@mtayazilim.com","MURAT TÜRK","KOCAELİ","GEBZE","2","Kobi"
"637094","AZEM YAZILIM BİLİŞİM VE TEKNOLOJİLERİ LİMİTED ŞİRKETİ","MAHFESIĞMAZ MAH. DAMAR ARIKOĞLU BULV NO:33/A","05421760310","www.azemyazilim.com","info@azemyazilim.com","FIRAT YİĞİTCAN","ADANA","ÇUKUROVA","2","Bulut Çözüm Geliştirme, Bulut İş Ortağı, Çözüm Geliştirme, Kobi"
"647265","TAYQA PROJECTS","ZİYA BUNYADOV AVENUE 13, AZ1000, BAKU, AZERBAİJAN","00994553881124","www.tayqaprojects.com","info@azemyazilim.com","ILKIN ABDULHAMIDOV","BAKÜ","ÇUKUROVA","2","Yurt Dışı İş Ortağı"
"647403","TEKNO4 BİLİŞİM BİLGİSAYAR VE DANIŞMANLIK LİMİTED ŞİRKETİ","AKKENT MH.ANKARA YOLU BULVARI NO 70","05398280200","www.tekno4.com","info@tekno4.com","AKIN ÖZKAYIT","ÇORUM","MERKEZ","3","Kobi"
"648626","SENFONY BİLGİSAYAR KIRT.BÜR.MAK.TEL.SAN.TİC.LTD.ŞTİ.","M.EMİN KILIÇKALE CD., 21/B","05326680658","www.netinteraktif.com","onder@netinteraktif.com","ÖNDER TOMBALAK","GAZİANTEP","ŞEHİTKAMİL","3","Kobi"
"649000","2M AKADEMİ DANIŞMANLIK VE İŞ ZEKA ÇÖZÜMLERİ EĞİTİM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ","KALE MAH. ETİ CAD. MUTLU APT. NO: 32/2","05326413904","","mutlu.coskun@2m-danismanlik.com","MUTLU COŞKUN","ÇORUM","MERKEZ","4","Kobi, Kurumsal"
"649037","E4 YAZILIM BİLİŞİM DANIŞMANLIK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ","KÜLTÜR MAHALLESİ, KÜLTÜR MAH. SERDAR SEVEN İŞ MERKEZİ NO:1/111","05325862876","www.arslanbilgisayarveyazilim.com","hasan@arslanbilgisayarveyazilim.com","HASAN ARSLAN","DÜZCE","MERKEZ","1","Kobi"
"649070","ATALYA BİLİŞİM TEKNOLOJİLERİ VE YAZILIM DANIŞMANLIK HİZMETLERİ TİCARET LTD. ŞTİ.","MUSTAFA KEMAL MAH. 2128 SOK. 14/A","03124173929","www.yazmek.com","a.gocmencelebi@yazmek.com","ALP GÖÇMENÇELEBİ","ANKARA","ÇANKAYA","6","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Kobi"
"649196","NSD BİLGİSAYAR VE YAZILIM HİZMETLERİ","BÜLBÜLZADE MAH. ŞEHİT OĞUZHAN TEKEREK CAD. BO:24/AB","03422555343","http://www.nsdbilgisayar.com","bulent@nsdbilgisayar.com","BÜLENT KANAT","GAZİANTEP","ŞAHİNBEY","2","Kobi"
"650044","GRAFEN YAZILIM SANAYİ VE TİCARET A.Ş.","ÇINAR MAH. FATİH CAD. NO:1-23 D:316","05335483097","","info@artiagb.com","ERDEM AYVAZOĞLU","MANİSA","SOMA","2","Kobi"
"650802","BOSPHORUS INTERNATIONAL TRADING WLL(MSK GLOBAL)","Salwa Road Street, Ain Khalid Commercial Building Property No: 94692 P.O.Box 21815","05321648698","","serdar@mskglobal.net","MUSTAFA SERDAR KUZYAKA","Doha","*","2","Yurt Dışı İş Ortağı"
"650988","SMART BUSINESS COMPANY GLOBAL TRADE LCC(MSK GLOBAL)","FARGONA YULİ 23, YASHNABAD","05321648698","","serdar@mskglobal.net","MUSTAFA SERDAR KUZYAKA","Doha","*","3","Yurt Dışı İş Ortağı"
"651890","BEİT\u0026PARTNERS MMC","AHMAD RAJABLİ 2/32","0994556410025","www.beitpartners.com","sales@sbcglobaltrade.com","FARİD ALİYEV","BAKÜ","*","2","Yurt Dışı İş Ortağı"
"652114","AES YAZILIM DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","SIRAKAPILAR MAH 1583 SOK NO:28  KAT:3 D:12","02582418710","www.edonanim.com","logo@edonanim.com","DUYGU SAMUR","DENİZLİ","DENİZLİ","6","Çözüm Geliştirme"
"653255","DATASTİL TEKNOLOJİ ÇÖZÜMLERİ BİLİŞİM SAN.TİC.LTD.ŞTİ.","ATA MAHALLESİ 3527 SOKAK NO:2 YENİMAHALLE /ANKARA","05422561713","www.comtek.com.tr","levent@comtek.com.tr","LEVENT ÖZMEN","ANKARA","YENİMAHALLE","8","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Kobi"
"657018","İLKİM BİLGİSAYAR YAZILIM TEKSTİL İNŞAAT SAN. VE TİC. LTD. ŞTİ.","KEMALÖZ MAHALLESİ MEHMET TOPAÇ BULVARI NO:102","02762235000","www.ilkimbilgisayar.net","ozgur@ilkimbilgisayar.net","ÖZGÜR ALİ KAYA","UŞAK","MERKEZ","3","Kobi"
"659626","BEY AKADEMİ BİLİŞİM EĞİTİM YÖNETİM DENETİM DANIŞMANLIK LİMİTED ŞİRKETİ","REŞATBEY MAH.  62029 SOKAK AYDOĞDU APT. KAT:1 SANATÇILAR PARKI YANI, 01250 SEYHAN/ADANA","03224582955","www.beyakademi.com","byildiz@beyakademi.com","BAHİYETTİN YILDIZ","ADANA","SEYHAN","9","Bulut İş Ortağı, Kobi"
"659862","DGN BİLGİ TEKNOLOJİLERİ PROJE DANIŞMANLIK VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ","KARADENİZ MAH.AZİZİYE CAD.NO:3C/K","03624082000","www.novatekbilisim.com","mahmut@novatekbilisim.com","MAHMUT KAYA","SAMSUN","İLKADIM","3","Bulut İş Ortağı, Kobi"
"659882","A3 YAZILIM BİLGİSAYAR İNŞAAT MEDİKAL ELEKTRONİK TAAHHÜT İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ","SAĞLIK 1. SOKAK, 12, 12","03124323239","www.a3bilgisayar.com.tr","info@a3bilgisayar.com.tr","ALİ TOMBUL","ANKARA","ÇANKAYA","6","Kobi"
"660930","DESTEK11 YAZILIM VE DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","ITALIAN CITY 1 NO :165 ERBIL IRAQ","+9647503642727","","mehmet@arzengroup.com","MEHMET PARLAKSOY","ERBİL","*","7","Yurt Dışı İş Ortağı"
"663056","ARZEN GROUP-MEHMET PARLAKSOY","DEGİRMİÇEM MAH. ÖZGÜRLÜK CAD TEKİNALP PLAZA  NO:32","08502592773","","yazilim@netus.com.tr","BEYHAN PARLAKSOY","GAZİANTEP","KARABAĞLAR","3","Kurumsal"
"663256","NAVY SOFT BİLİŞİM OTOMASYON DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","KARASOKU MAH. KIZILAY CAD. MURAT GÜLER IŞ HANI NO: 33 İÇ KAPI NO: 602 SEYHAN/ ADANA","03221111111","www.7netbilisim.com","erdem@7netbilisim.com","OĞUZHAN ERDEM","ADANA","SEYHAN","1","Kobi"
"664341","DAVUT ÖZTÜRKATALAY-DURE BİLİŞİM","ELMALI MAH.MİLLİ EGEMENLİK CAD.9.SOK NO:25/2","02422418000","www.durebilisim.com","davut@durebilisim.com","DAVUT ÖZTÜRKATALAY","ANTALYA","MURATPAŞA","5","Bulut İş Ortağı, Kobi"
"664389","QUANTUM ERP LIMITED","54 UPPERTOWN ROAD , UB6 9JF","00447413908900","","bill.alimm@gmail.com","BİLL BEDİRHAN ALİM","LONDRA","*","1","Yurt Dışı İş Ortağı"
"666701","TREX DİJİTAL AKKILI ÜRETİM SİSTEMLERİ ANONİM ŞİRKETİ(NWÇ)","19 MAYIS MAH. TUTKU CAD. NO: 10","02244443468","","ilhan@trex.com.tr","İLHAN ÖZDEMİR","BURSA","NİLÜFER","5","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"667013","TLS YAZILIM DANIŞMANLIK LİMİTED ŞİRKETİ","ÇİFTEKAVAK MAHALLESİ KÜÇÜK SANAYİ CAD.MODERN KÜÇÜK SANAYİ SİT.NO:13","04642631111","www.navysoft.com.tr","info@navysoft.com.tr","SALİH ULUDOĞAN","RİZE","MERKEZ","6","Kobi"
"669288","BARAN EMEN - ARTUKLU BİLİŞİM TEKNOLOJİLERİ","13 MART MAH 15 TEMMUZ ŞEHİTLER CADDESİ ARTUKLU İŞ MERKEZİ KAT:6 NO:11","05370354699","www.artuklubt.com","ilhan@trex.com.tr","AHMET EMEN","BURSA","NİLÜFER","5","Kobi"
"66974","KONTROL GRUP YAZILIM BİLGİSAYAR BİLİŞİM DANIŞMANLIK İLETİŞİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ","HOŞDERE CD. NO:128/9","03124387222","www.kontrolyazilim.com.tr","info@kontrolyazilim.com.tr","HAKAN CEBECİ","ANKARA","ÇANKAYA","11","Çözüm Geliştirme, Kobi, Kurumsal, Objects Çözüm Geliştirme"
"670206","RAMAZAN KANKUR","Y.DUDULLU MH. GÖKYÜZÜ SK. NO:23 K:4 D:4","05334700140","","info@artuklubt.com","Ramazan Kankur","MARDİN","ARTUKLU","3","Kurumsal"
"671876","ARASSA NUSGA","2127 (G.GULYYEW) AVE., 24  BERKARARLYK","0099312754450","www.arassanusga.com","a.petrosov@arassanusga.com","ALEKSANDR PETROSOV","AŞKABAT","*","8","Yurt Dışı İş Ortağı"
"674592","DOKUZ SİSTEM BİLİŞİM SAN. TİC. LTD. ŞTİ.","Hasanefendi(Ramazan Paşa) Mah. 1911 Sok. No : 6/ 1 EFELER AYDIN","05556634987","www.dokuzsistem.com","bilgi@dokuzsistem.com","HAKTAN AKDAĞ","AYDIN","EFELER","3","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"675480","DOKUZ SİSTEM BİLİŞİM SAN. TİC. LTD. ŞTİ. (1)","HASANEFENDİ(RAMAZAN PAŞA) MAH. 1911 SOK. NO : 6/ 1 EFELER AYDIN","05556634987","www.dokuzsistem.com","bilgi@dokuzsistem.com","HAKTAN AKDAĞ","AYDIN","EFELER","1","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"675748","DAVRAZ TEKNOLOJİ LTD.ŞTİ.","ÇÜNÜR MAH. 102. CAD. NO:185/8 EKONOMI KAMPÜSÜ","08502595969","www.davraz.com.tr","info@davraz.com.tr","YUNUS ZENGİN","ISPARTA","MERKEZ","11","Bulut İş Ortağı, Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"679075","SEMİH FİŞEKCİ","SARICIOĞLU MAHALLESİ BUHARA BULVARI MATİM İŞ MERKEZİ A VE BLOK NO:160 / 801","05325020850","","info@davraz.com.tr","SEMİH FİŞEKCİ","MALATYA","BATTALGAZİ","11","Kobi"
"682027","ARTILIGENCE TECHNOLOGY LIMITED","59 HERSHAM CLOSE REOHAMPTON, LONDON SW15 4JQ","00447584781675","artiligencetechnology.com","info@ticimax.com","ADİL KÖROĞLU","LONDRA","*","7","Yurt Dışı İş Ortağı"
"68320","KUPA BİLGİSAYAR SİSTEMLERİ - FERHAT KARAKAŞ","İNCİLİPINAR GAZİ MUHTAR PAŞA BULV. AHMET ÖZKİRİŞÇİ APT. NO:28/C","03422150092","www.karebilgisayar.com","murat@karebilgisayar.com","MURAT DAŞKIN","GAZİANTEP","ŞEHİTKAMİL","7","Kobi"
"684152","LOGİMAT YAZILIM VE BİLİŞİM TEKNOLOJİLERİ TİCARET LİMİTED ŞİRKETİ","MÜCAHİTLER MAH. 52048 NOLU SK. NO: 7 İÇ KAPI NO: 1","03422153130","www.kuleyazilim.com","ismail@kuleyazilim.com","MUSTAFA BELVERENLİOĞLU","GAZİANTEP","ŞEHİTKAMİL","9","Kurumsal"
"686722","PİR YAZILIM VE TEKNOLOJİ SAN. TİC. A.Ş.","KOÜ TEKNOPARK NO:B:11 YENİKÖY","02623414004","","ysm@ysm.com.tr","SEDAT YAZICI","KOCAELİ","BAŞİSKELE","3","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"686870","ZENSOFT YAZILIM A.Ş. (NETOPENX)","SÜLEYMAN DEMİREL ÜNİVERSİTESİ GÖLLER BÖLGESİ TEKNOKENT NO:252","02462222277","","info@zensoft.com.tr","Çağlar AÇIKGÖZ","ISPARTA","MERKEZ","1","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"687260","PROLOG YAZILIM TİC.LTD.ŞTİ. (NWÇ)","ERCİYES ÜNİVERSİTESİ TEKNOLOJİ GELİŞTİRME BÖLGESİ IDARE BİNASİ VE KULUÇKA MERKEZİ-3 BİNASI DIŞ KAPI NO:67 IÇ KAPI NO:320","08502500776","","z.bilir@prolog.com.tr","ZAFER BİLİR","KAYSERİ","MELİKGAZİ","2","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"68776","KUZEY SOFTWARE TEKNOLOJİ TİCARET LİMİTED ŞİRKETİ","MASLAK MAH SANATKARLAR SOKAK ECLIPSE MASLAK NO:2 C / 22","02826519262","https://activeteknoloji.com.tr/","umut@activeteknoloji.com.tr","UMUT YATMAN","TEKİRDAĞ","ÇORLU","4","Kurumsal"
"690008","ENETLE BİLGİ TEKNOLOJİLERİ - SALİHA KÜÇÜKKARAMAN","YAZIR MAHALLESİ SERKAN SOKAK NO: 5 / 19","05327139693","http://www.syscombt.com.tr","kucukkaraman@syscombt.com.tr","MEVLÜT KÜÇÜKKARAMAN","KONYA","SELÇUKLU","2","Kobi"
"692484","NSG BİLİŞİM DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ","YENİKÖY MAH. 74. SK. SARAY KONAKLARI 1. SİTESİ F BLOK NO:23/F","05339316166","www.mtcsoft.com.tr","arif.celik@mtcsoft.com.tr","ARİF ÇELİK","ANTALYA","DÖŞEMEALTI","3","Kobi"
"695123","KARTEPE BİLİŞİM VE DANIŞMANLIK-İSMAİL KARTEPE","BEŞEVLER MAH.BİLGİLİ SK.NO :23 İÇ KAPI NO :5 NİLÜFER/BURSA","05416557243","www.berkayazilim.com","berke.ozkan@berkayazilim.com","SUNA ÖZKAN","BURSA","NİLÜFER","3","Kobi"
"697073","Çemrek Bilgi Teknolojileri - Erhan ÇEMREK","YILDIRIM BEYAZIT MAH. AŞIK VEYSEL BLV. E.Ü. TGB İDARE VE KULUÇKA 4.BINA NO:67/3 NO:56","03522227929","https://www.cemrek.com.tr","ertan@cemrek.com.tr","ERTAN ÇEMREK","KAYSERİ","MELİKGAZİ","4","Kobi"
"69798","KREON BİLGİ İŞLEM İLETİŞİM SİS.TUR.TİC.LTD.ŞTİ.","MİTHATPAŞA SOKAK, 7, 1","05552630000","www.kreonbilgisayar.com","nedim@kreonbilgisayar.com","NEDİM KALMIŞ","MUĞLA","BODRUM","7","Kobi"
"69924","ERCAN ERKADAM-LOGİN BİLİŞİM","HOŞDERE CD. NO:128/9","03124387222","www.kontrolyazilim.com.tr","info@kontrolyazilim.com.tr","HAKAN CEBECİ","ANKARA","ÇANKAYA","11","Çözüm Geliştirme, Kobi, Kurumsal, Objects Çözüm Geliştirme"
"69937","GÖKHAN BİLİŞİM - GÖKHAN BAĞÇELİ","SIRAKAPILAR MAH. 1583 SOKAK NO:19 K:1 D:2","02582413371","","serdar@siberlog.com","GÖKHAN BAĞÇELİ","ANTALYA","MURATPAŞA","9","Kobi"
"69951","LOGOLİNE BİLGİSAYAR - MEHNUR BÜYÜKYILMAZ","REŞATBEY MAH 62010 SK NO:40  FERDA ÖZYİĞİT APT. KAT:3 D:8","03224597024","http://menabilisim.com/","muhasebe@menabilisim.com","ATAKAN NACİ HANBEYİ","ERZURUM","YAKUTİYE","3","Kobi"
"69952","BERRİN DEMİRCİ","Saray Mah. FSM Bul. Arıoğul Pasajı No:11","02742122828","","resitd@yahoo.com","REŞİT DÜRRÜOĞLU","KÜTAHYA","MERKEZ","3","Kobi"
"69958","LOGONET BİLİŞİM DESTEK DAN. HİZ. LTD. ŞTİ.","YAZIR MAH. ALIM SK. NO:12/4","05424833005","www.logocu.com","ercan@logocu.com","ERCAN ERKADAM","KONYA","SELÇUKLU","5","Kurumsal"
"69970","LOGO TEK BİLGİSAYAR VE DANIŞMANLIK YAZILIM SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ","KÜÇÜKBAKKALKÖY MAH FEVZİPAŞA CAD NO 63 D6","05377700641","www.logotekbilgisayar.com","skulaz@logoteam.com.tr","ŞEVKET KULAZ","ADANA","SEYHAN","8","Kurumsal"
"70060","LTR BİLGİSAYAR SİSTEMLERİ LİMİTED ŞİRKETİ","Ali Suavi sok No:19","03122291668","www.ltr.com.tr","hamidets@ltr.com.tr","LEVENT KUBİLAY","ANKARA","ÇANKAYA","6","Kurumsal"
"704354","LODOS BİLİŞİM -FATİH ÇAPAN","AHİEVRAN OSB MAHALLESİ ASO BULVARI SİNOVA İŞ MERKEZİ NO:4 /2","03129111973","www.fvs.com.tr","erhan@espc.com.tr","OSMAN FATSA","ANKARA","SİNCAN","8","Kobi"
"705019","BAŞODA BİLİŞİM TEKNOLOJİLERİ ELEKTRONİK GIDA SAN. TİC. LTD. ŞTİ. (NWÇ)","HACIKAYMAK MAH.ŞEFİKCAN CAD NO:16/B","03322332712","www.basoda.com.tr","netsis@basoda.com.tr","MEHMET BAŞODA","KONYA","SELÇUKLU","2","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"707732","MAKSİSTEM YAZILIM PROJE VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ","FEVZİÇAKMAK MAH. MEDCEZİR CAD. A-BLOK NO: 10 İÇ KAPI NO: 103","03325028838","","mgergin@maksistem.com.tr","MEHMET GERGİN","KONYA","KARATAY","1","Kobi"
"71131","MAP YAZILIM ORGANİZASYON A.Ş.","ANKARA TEKNOLOJİ GELİŞTİRME BÖLGESİ A BLOK \\nNO:AZ05 BİLKENT","03122650077","www.mapyazilim.com","hakano@mapyazilim.com","HAKAN ÖZMAL","ANKARA","ÇANKAYA","4","Çözüm Geliştirme, Objects Çözüm Geliştirme"
"719514","ZINGER STICK SOFTWARE W.L.L","ALLİANCE BUSİNESS CENTER PALM TOWER BLOCK B, 15TH FLOOR\\r P.O 20048","97433221985","zingersticksoftware.com","info@zingersticksoftware.com","TÜMAY YURTÇU","Doha","*","4","Yurt Dışı İş Ortağı"
"7279","ALTERNATİF BİLGİSAYAR DANIŞMANLIK TİC. LTD. ŞTİ.","GAZI CAD.ELIF İŞHANI 11/2","03642253537","www.alternatifbilgisayar.com.tr","alper@alternatif.tc","ALPER BAŞARANHINCAL","ÇORUM","MERKEZ","5","Kobi"
"737467","SİBEL CEYHAN-TEXON GRUP BİLİŞİM HİZMETLERİ","YEŞİLIRMAK MAH. SITKI ULAŞOĞLU CAD. ERGÜLERYÜZ APT. 4/2B","05326540269","www.3syazilimofisi.com","a.oguzhan.y@hotmail.com","AHMET YANIK","TOKAT","MERKEZ","4","Kobi"
"738620","YAKYN H.K.","AŞGABAT Ş.,SEMT KÖPETDAG ,GEÇİT PARAHAT 4/1 ,EV 70","+99364558355","yakyn.biz","gylycdurdy@yakyn.biz","GYLYCDURDY UZAKBAYEV","AŞKABAT","*","1","Yurt Dışı İş Ortağı"
"739855","SYG BİLİŞİM SİSTEMLERİ TİC.SAN.LTD.ŞTİ.","23 NİSAN MAHALLESİ, ATA BULVARI 242. SOKAK GUZELL TOWER İŞ MERKEZİ, KAT:7 D:26","08508082881","www.iyibiryazilim.com.tr","volkan.sunuk@iyibiryazilim.com.tr","VOLKAN SUNUK","BURSA","NİLÜFER","12","Çözüm Geliştirme, Kobi, Objects Çözüm Geliştirme"
"740615","LOGICA BC","ABDULLA KAHHAR STR. №1/420, TASHKENT, UZBEKİSTAN","998974808900","logica.uz","gylycdurdy@yakyn.biz","ILHAM SULTANOV","AŞKABAT","*","1","Yurt Dışı İş Ortağı"
"741134","VERİTAS ERP YAZILIM DANIŞMANLIK HİZMETLERİ LTD.ŞTİ.","ÇANKAYA MAH. ÜSKÜP CAD. ERİM İŞHANI NO:16/22","05339246640","","info@logica.uz","ASLINUR KAHRAMAN","ANKARA","ÇANKAYA","1","Kurumsal"
"742222","NETERP BİLİŞİM TEKNOLOJİLERİ İLYAS ALİ SOLAK","FEVZI ÇAKMAK MAH. AKŞEMSETTIN CAD. NO:9 D:2","05072910140","www.nsgbilisim.com","sukruguler@nsgbilisim.com","ŞÜKRÜ GÜLER","ANTALYA","KEPEZ","1","Kobi"
"742897","FERİDE ERKMEN","HANÇERLİ MH. YALI CAMİ SOK. MURATHAN APT. NO:3/6 İLKADIM SAMSUN","05327371888","www.sektorbilgi.com","muhasebe@sektorbilgi.com","SİNAN ERKMEN","SAMSUN","İLKADIM","8","Çözüm Geliştirme, Kobi, Objects Çözüm Geliştirme"
"745777","DBA DANIŞMANLIK VE TEKNOLOJİ HİZMETLERİ LİMİTED ŞİRKETİ","SARAY MAH. 52 CAD NO : 22 KAHRAMANKAZAN","03123340404","https://www.akilsan.com","harun.cakmakoglu@akilsan.com","HARUN ÇAKMAKOĞLU","ANKARA","KAZAN","8","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"746028","FATİH KILIÇ-TEKNOREFERANS BİLİŞİM VE YAZILIM","GÜZELYURT MAH. KAYIN SK. NO: 3 İÇ KAPI NO: 14 KEÇİÖREN/ ANKARA","05379903454","www.tekno-referans.com","hdavulcuoglu@gmail.com","FATIH KILIÇ","ANKARA","KEÇİÖREN","1","Kobi"
"746928","PAYER YAZILIM ANONİM ŞİRKETİ","Yenişehir Mah Kardeşler Cad. No 7/2 Merkez Sivas","05412246171","www.payer.com.tr","osman@payer.com.tr","HASAN BASRİ KOÇ","SİVAS","MERKEZ","4","Çözüm Geliştirme, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
"748730","RİVAL YAZILIM LTD.ŞTİ.","SEYRANTEPE SANAYİ MAH. ELAZIĞ BULVARI ÇEYSA TWIN TOWERS A BLOK NO: 47 A İÇ KAPI NO: 64","05357134385","https://rorodanismanlik.com/","uzeyir.alokmen@rorodanismanlik.com","ÜZEYIR ALÖKMEN","DİYARBAKIR","YENİŞEHİR","3","Bulut Çözüm Geliştirme, Bulut İş Ortağı, Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"751511","MUHAMMED HALİL DEMİRKOLLU","SARAYLAR MAH. 465 SOK NO:2 K:2 D:6 MERKEZEFENDI/DENIZLI","02582423590","www.2m-bilisim.com","osman@payer.com.tr","MUHAMMED HALİL DEMİRKOLLU","DENİZLİ","MERKEZEFENDİ","4","Kobi"
"75263","METROSİS BİLGİ TEKNOLOJİLERİ YAZILIM İLETİŞİM VE DANIŞMANLIK HİZMETLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ","FIRAT MAHALLESI 507. SOKAK NO : 13 ÇEYSA SERHAT PLAZA B BLOK 11/29 21070 KAYAPINAR / DIYARBAKIR","05323550887","www.metrobilgisayar.com.tr","mahmut.aybak@metrobilgisayar.com.tr","MAHMUT AYBAK","DİYARBAKIR","KAYAPINAR","11","Kurumsal"
"75884","MİM BİLGİSAYAR TELEKOMİNİKASYON MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","ZEMHERİ SK., BÜYÜKDOĞU SİT., 3/A","03322385424","www.metrosis.com.tr","oceran@metrosis.com.tr","ORHAN CERAN","KONYA","SELÇUKLU","4","Kurumsal"
"759156","MAKİ BİLİŞİM LTD.ŞTİ.","GÜZELYURT MAH. KAYIN SK. NO: 3 İÇ KAPI NO: 14 KEÇİÖREN/ ANKARA","05379903454","www.tekno-referans.com","fatih@tekno-referans.com","FATIH KILIÇ","ANKARA","KEÇİÖREN","2","Kobi"
"760118","ABCKL İletişim AŞ.","GEBZE OSB","05347305555","www.logo.com.tr","nilay.sever@logo.com.tr","******* *******","KOCAELİ","*","20","Fonksiyonel İş Ortağı – İş Analitiği, Kobi, Kurumsal"
"760864","LİBER BİLİŞİM BİLGİSAYAR DANIŞMANLIK LİMİTED ŞİRKETİ","YILDIRIM BEYAZIT MAHALLESİ ERCİYES TEKNOPARK TEKNO-1 KAT:3/62","05452003800","www.liberbilisim.com","info@markabil.com","RAMAZAN AKKAYA","KAYSERİ","MELİKGAZİ","3","Kurumsal"
"761276","TECHNOSOL MMC","BAKI, NƏRİMANOV RAYONU, ƏHMƏD RƏCƏBLİ 1.","+994772182829","www.technosol.az","info@technosol.az","TOĞRUL VƏLİYEV","BAKÜ","","20","Yurt Dışı İş Ortağı"
